site,name,room,type,floor,analyte,conc.,category,site typ,OSHA 8hr,season,year,city,zip
079,Mango House,Food Court S,kitchen/dining,01,methane,11.714,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,ethane,956.923,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,ethene,16.342,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,propane,108.556,straight chain,multipurpose,997959.1837,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,propene,1.07,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,i-butane,25.834,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-butane,36.412,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,ethyne,7.884,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,t-2-butene,0.063,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,1-butene,0.147,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,c-2-butene,0.046,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,cyclopentane,0.672,aromatic,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,i-pentane,5.485,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-pentane,7.051,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,t-2-pentene,0.03,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,1-pentene,0.065,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,cis-2-pentene,0.044,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-hexane,1.156,straight chain,multipurpose,510675.3307,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,isoprene,0.308,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"2,4 dimethylpentane",0.109,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-heptane,0.68,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,benzene,0.663,btex,multipurpose,998.5341186,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,cyclohexane,0.145,aromatic,multipurpose,305043.9639,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"2,3-dimethylpentane",0.223,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,2-methylhexane,0.141,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,3-methylhexane,0.268,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"2,2,4-trimethylpentane",0.196,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,methylcyclohexane,0.343,aromatic,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"2,3,4-trimethylpentane",0.072,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,toluene,2.162,btex,multipurpose,200079.2273,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,2-methylheptane,0.132,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,3-methylheptane,0.086,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-octane,0.549,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,ethylbenzene,0.233,btex,multipurpose,100186.0399,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,m+p-xylene,0.869,btex,multipurpose,100176.6036,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,styrene,0.097,other,multipurpose,100006.7211,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,o-xylene,0.311,btex,multipurpose,100186.0399,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-nonane,0.173,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,isopropylbenzene,0.028,btex,multipurpose,49839.83692,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-propylbenzene,0.049,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,3-ethyltoluene,0.132,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,4-ethyltoluene,0.077,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"1,3,5-trimethylbenzene",0.064,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,2-ethyltoluene,0.06,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"1,2,4-trimethylbenzene",0.242,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,n-decane,0.395,straight chain,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"1,2,3-trimethylbenzene",0.08,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"1,3-diethylbenzene",0.016,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,"1,4-diethylbenzene",0.031,btex,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,C2HCl3,12,chlorinted,multipurpose,99936.4439,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,C2Cl4,52.4,chlorinted,multipurpose,99982.50905,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,acetonitrile,0.26,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,acetaldehyde,17.456,aldehyde,multipurpose,199818.3882,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,acetone,13.908,ketone,multipurpose,1010330.579,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,isopropanol,64.509,alcohol,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,methylethylketone,1.295,other,multipurpose,200048.537,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,butanol,38.769,alcohol,multipurpose,98961.14409,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,a-pinene,0.727,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,b-pinene,0.189,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,limonene,0.585,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,camphene,0.053,other,multipurpose,0,winter,2023,Denver,80010
079,Mango House,Food Court N,kitchen/dining,01,methane,10.576,other,multipurpose,0,winter,2023,Denver,80010
085,La Puente,Dining,kitchen/dining,01,ethane,26.685,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,ethene,3.64,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,propane,4.108,straight chain,temp living,997959.1837,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,propene,0.389,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,i-butane,4.645,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-butane,3.533,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,ethyne,1.534,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,t-2-butene,0.044,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,1-butene,0.088,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,c-2-butene,0.043,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,cyclopentane,0.091,aromatic,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,i-pentane,1.502,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-pentane,0.844,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,t-2-pentene,0.007,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,1-pentene,0.027,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,cis-2-pentene,0.021,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-hexane,0.234,straight chain,temp living,510675.3307,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,isoprene,0.612,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"2,4 dimethylpentane",0.038,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-heptane,0.181,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,benzene,0.252,btex,temp living,998.5341186,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,cyclohexane,0.163,aromatic,temp living,305043.9639,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"2,3-dimethylpentane",0.045,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,2-methylhexane,0.06,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,3-methylhexane,0.099,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"2,2,4-trimethylpentane",0.086,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,methylcyclohexane,0.089,aromatic,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"2,3,4-trimethylpentane",0.027,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,toluene,0.513,btex,temp living,200079.2273,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,2-methylheptane,0.012,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,3-methylheptane,0.049,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-octane,0.137,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,ethylbenzene,0.086,btex,temp living,100186.0399,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,m+p-xylene,0.247,btex,temp living,100176.6036,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,styrene,0.05,other,temp living,100006.7211,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,o-xylene,0.066,btex,temp living,100186.0399,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-nonane,0.178,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,isopropylbenzene,0.014,btex,temp living,49839.83692,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-propylbenzene,0.032,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,3-ethyltoluene,0.026,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,4-ethyltoluene,0.028,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"1,3,5-trimethylbenzene",0.021,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,2-ethyltoluene,0.027,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"1,2,4-trimethylbenzene",0.08,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,n-decane,0.177,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"1,2,3-trimethylbenzene",0.049,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"1,3-diethylbenzene",0.015,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,"1,4-diethylbenzene",0.021,btex,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,C2HCl3,8,chlorinted,temp living,99936.4439,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,C2Cl4,19.8,chlorinted,temp living,99982.50905,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,acetonitrile,4.526,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,acetaldehyde,10.098,aldehyde,temp living,199818.3882,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,acetone,14.054,ketone,temp living,1010330.579,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,isopropanol,147.992,alcohol,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,methylethylketone,1.028,other,temp living,200048.537,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,butanol,0.445,alcohol,temp living,98961.14409,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,a-pinene,0.081,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,b-pinene,0.059,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,limonene,0.831,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,camphene,0.07,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Dining,kitchen/dining,01,methane,7.628,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,ethane,2.507,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,ethene,0.434,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,propane,1.696,straight chain,temp living,997959.1837,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,propene,0.137,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,i-butane,0.399,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-butane,1.584,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,ethyne,0.216,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,t-2-butene,0.029,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,1-butene,0.029,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,c-2-butene,0.026,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,cyclopentane,0.047,aromatic,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,i-pentane,1.239,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-pentane,0.661,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,t-2-pentene,0.022,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,1-pentene,0.015,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,cis-2-pentene,0.015,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-hexane,0.146,straight chain,temp living,510675.3307,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,isoprene,0.225,other,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,"2,4 dimethylpentane",0.023,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-heptane,0.043,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,benzene,0.12,btex,temp living,998.5341186,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,cyclohexane,0.094,aromatic,temp living,305043.9639,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,"2,3-dimethylpentane",0.038,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,2-methylhexane,0.035,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,3-methylhexane,0.022,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,"2,2,4-trimethylpentane",0.061,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,methylcyclohexane,0.023,aromatic,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,"2,3,4-trimethylpentane",0.015,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,toluene,0.298,btex,temp living,200079.2273,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,2-methylheptane,0.012,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,3-methylheptane,0.017,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-octane,0.063,straight chain,temp living,0,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,ethylbenzene,0.051,btex,temp living,100186.0399,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,m+p-xylene,0.202,btex,temp living,100176.6036,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,styrene,0.013,other,temp living,100006.7211,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,o-xylene,0.142,btex,temp living,100186.0399,summer,2023,Alamosa,81101
085,La Puente,Outdoor,outdoor,ground,n-nonane,0.051,straight chain,temp living,0,summer,2023,Alamosa,81101
